,Speed,Brake,Gas,Steering,X-Position,Z-Position,Time ,Out/At Intersection,,Traffic Light
,6.361084,0,0,0,-354.4,559.8,104.4455,out of intersection,,Green
,6.548139,0,5.098039,0,-355,560.1,104.707,out of intersection,,Green
,6.728544,0,13.72549,0,-355.8,560.5,104.9677,out of intersection,,Green
,8.381068,0,17.64706,0,-356.8,561.1,105.2195,out of intersection,,Green
,10.62537,0,26.27451,0,-358,561.7,105.4787,out of intersection,,Green
,12.52746,0,0,0,-359.3,562.4,105.7236,out of intersection,,Green
,14.11838,0,0,0,-360.8,563.2,105.9846,out of intersection,,Green
,15.60118,0,0,-0.006239043,-362.5,564.1,106.2315,out of intersection,,Green
,17.48033,0,0,-0.01623552,-364.2,565,106.484,out of intersection,,Green
,18.96,0,0,-0.02580271,-366.1,566,106.7235,out of intersection,,Green
,19.93135,0,0,-0.0361365,-368.1,567.1,106.9721,out of intersection,,Green
,19.45773,0,0,-0.0472369,-370,568,107.224,out of intersection,,Green
,19.21954,0,0,-0.0640408,-371.9,569.1,107.4821,out of intersection,,Green
,19.24337,0,0,-0.06440877,-373.9,570,107.7373,out of intersection,,Green
,18.72443,0,0,-0.05754002,-375.9,571,108.0061,out of intersection,,Green
,18.85041,65.09804,0,-0.04591834,-377.9,571.8,108.2546,out of intersection,,Green
,18.29622,100,0,-0.03389803,-379.5,572.5,108.5072,out of intersection,,Green
,15.2487,100,0,-0.01951658,-381,573.2,108.7833,out of intersection,,Green
,11.04929,100,0,0,-382,573.5,109.04,out of intersection,,Green
,7.24776,100,0,0.02727459,-382.6,573.8,109.2977,out of intersection,,Green
,3.557606,100,0,0.05919588,-382.8,573.8,109.5488,out of intersection,,Green
,0.3878182,100,0,0.07437459,-382.8,573.8,109.7912,out of intersection,,Green
,7.44E-05,100,0,0.08710018,-382.8,573.8,110.0373,out of intersection,,Green
,6.44E-05,100,0,0.1072771,-382.8,573.8,110.3047,out of intersection,,Green
,5.80E-05,100,0,0.1456379,-382.8,573.8,110.5514,out of intersection,,Green
,5.86E-05,100,0,0.143982,-382.8,573.8,110.7968,out of intersection,,Green
,5.89E-05,100,0,0.1083197,-382.8,573.8,111.0513,out of intersection,,Green
,5.96E-05,100,0,0.05545487,-382.8,573.8,111.2998,out of intersection,,Green
,5.86E-05,100,0,0.01914861,-382.8,573.8,111.5465,out of intersection,,Green
,5.90E-05,100,0,0.004920487,-382.8,573.8,111.7913,out of intersection,,Green
,5.89E-05,100,0,0.003417948,-382.8,573.8,112.0404,out of intersection,,Green
,5.89E-05,100,0,0,-382.8,573.8,112.2834,out of intersection,,Green
,5.89E-05,100,0,0,-382.8,573.8,112.5247,out of intersection,,Green
,5.93E-05,100,0,0,-382.8,573.8,112.7718,out of intersection,,Green
,6.00E-05,100,0,0,-382.8,573.8,113.0348,out of intersection,,Green
,5.88E-05,100,0,0,-382.8,573.8,113.3016,out of intersection,,Green
,5.94E-05,100,0,0,-382.8,573.8,113.5497,out of intersection,,Green
,5.91E-05,100,0,0,-382.8,573.8,113.8064,out of intersection,,Green
,5.91E-05,100,0,0,-382.8,573.8,114.0888,out of intersection,,Green
,5.91E-05,100,0,0,-382.8,573.8,114.3397,out of intersection,,Green
,5.88E-05,100,0,0,-382.8,573.8,114.5941,out of intersection,,Green
,5.90E-05,100,0,0,-382.8,573.8,114.8317,out of intersection,,Green
,5.89E-05,100,0,0,-382.8,573.8,115.0756,out of intersection,,Green
,5.89E-05,100,0,0,-382.8,573.8,115.3177,out of intersection,,Green
,5.90E-05,100,0,0,-382.8,573.8,115.5751,out of intersection,,Green
,5.89E-05,96.47059,0,0,-382.8,573.8,115.8271,out of intersection,,Green
,5.93E-05,96.47059,0,0,-382.8,573.8,116.0777,out of intersection,,Green
,5.89E-05,91.76471,0,0,-382.8,573.8,116.3243,out of intersection,,Green
,5.91E-05,47.84314,0,0,-382.8,573.8,116.5878,out of intersection,,Green
,5.88E-05,0,0,0,-382.8,573.8,116.8461,out of intersection,,Green
,5.91E-05,0,0,0,-382.8,573.9,117.0959,out of intersection,,Green
,0.4132341,0,0,0,-382.8,573.9,117.338,out of intersection,,Green
,0.7519512,0,0,0,-382.9,573.9,117.5823,out of intersection,,Green
,1.123856,0,0,0,-383.1,574,117.8264,out of intersection,,Green
,1.436219,0,0,0,-383.2,574,118.076,out of intersection,,Green
,1.823065,0,0,0,-383.4,574.1,118.3278,out of intersection,,Green
,2.146822,0,0,-0.07103222,-383.7,574.2,118.5747,out of intersection,,Green
,2.43379,0,0,-0.1336789,-384,574.3,118.8207,In intersection,,Green
,2.725307,0,0,-0.2015998,-384.3,574.4,119.0751,In intersection,,Green
,3.010569,0,0,-0.254434,-384.6,574.5,119.3255,In intersection,,Green
,3.280688,0,5.098039,-0.2748869,-385,574.7,119.5697,In intersection,,Green
,3.550861,0,23.13725,-0.2749176,-385.4,574.8,119.814,In intersection,,Green
,5.14837,0,23.92157,-0.2749176,-386.1,575,120.0662,In intersection,,Green
,6.992204,0,4.313725,-0.2941746,-387,575.2,120.314,In intersection,,Green
,8.882643,0,2.745098,-0.352835,-388.4,575.6,120.6473,In intersection,,Green
,11.16221,0,0,-0.3827324,-389.8,575.8,120.9021,In intersection,,Green
,12.80276,0,0,-0.4088582,-391.4,575.9,121.159,In intersection,,Green
,14.78086,0,0,-0.4194987,-393.2,575.9,121.4128,In intersection,,Green
,16.30527,0,0,-0.3651926,-395.1,575.6,121.6753,In intersection,,Green
,16.20158,0,0,-0.2414937,-396.9,575.2,121.9292,In intersection,,Green
,16.12446,0,0,-0.07210546,-398.5,574.6,122.1802,In intersection,,Green
,16.0271,0,0,-0.04653162,-400.1,574,122.423,In intersection,,Green
,15.93557,0,1.176471,-0.07507987,-401.8,573.3,122.6695,In intersection,,Green
,15.80759,0,1.960784,-0.09007459,-403.4,572.7,122.9108,In intersection,,Green
,16.05409,0,0,-0.1390451,-405,572,123.1519,In intersection,,Green
,16.52145,0,0,-0.2124855,-406.6,571.2,123.3976,In intersection,,Green
,16.39339,0,0,-0.2835955,-408.2,570.4,123.6466,In intersection,,Green
,16.35761,0,0,-0.3358471,-409.8,569.4,123.9022,In intersection,,Green
,16.32179,0,0,-0.3755264,-411.3,568.3,124.1562,In intersection,,Green
3,22.95837,0,0,0,-461.5,352.7,124.2426,out of intersection,,Red
,22.97503,0,0,0,-458.8,351.2,124.5485,out of intersection,,Red
,23.00231,0,0,0,-456.2,349.9,124.8254,out of intersection,,Red
,23.00357,0,0,0,-453.7,348.6,125.0918,out of intersection,,Red
,23.01683,0,0,0,-451.3,347.4,125.3638,out of intersection,,Red
,23.03883,0,0,0,-448.1,345.9,125.6971,out of intersection,,Red
,23.05832,0,0,0,-445.6,344.6,125.9842,out of intersection,,Red
,23.07894,0,0,0,-442.8,343.2,126.2897,out of intersection,,Red
,23.09752,0,0,0,-440.2,341.9,126.5554,out of intersection,,Red
,23.11594,0,0,0,-437.8,340.7,126.8249,out of intersection,,Red
,23.13593,0,0,0,-435.2,339.4,127.0915,out of intersection,,Red
,23.15219,0,0,0,-432.8,338.2,127.3532,out of intersection,,Red
,23.17676,0,0,0,-430.2,336.9,127.6384,out of intersection,,Red
,23.20663,54.11765,0,0,-427.8,335.7,127.9056,out of intersection,,Red
,23.20663,5.490196,0,0,-425.2,334.4,128.1765,out of intersection,,Red
,23.22311,0,0,0.003571268,-423.1,333.4,128.4229,out of intersection,,Red
,19.71235,0,0,0.02656932,-421.3,332.5,128.6685,out of intersection,,Red
,18.58557,0,0,0.04386385,-419.6,331.6,128.9093,out of intersection,,Red
,18.04192,0,5.098039,0.05220447,-417.9,330.7,129.1414,out of intersection,,Red
,17.50813,0,50.58824,0.06793514,-416.3,329.9,129.3862,out of intersection,,Red
,18.21871,0,81.17647,0.05404432,-414.5,328.9,129.6286,out of intersection,,Red
,19.22033,0,79.60784,0.03021834,-412.7,327.8,129.8669,out of intersection,,Red
,20.2628,0,9.019608,0.01825936,-410.6,326.6,130.1153,In intersection,,Red
,21.29795,0,0,0,-408.6,325.4,130.3584,In intersection,,Red
,22.33429,0,0,-0.02908377,-406.5,324.1,130.6077,In intersection,,Red
,23.33394,0,0,-0.05263377,-404,322.5,130.8824,In intersection,,Red
,24.33953,0,0,-0.05263377,-401.6,320.9,131.1424,In intersection,,Red
,25.37332,0,0,-0.05588417,-399,319.4,131.4052,In intersection,,Red
,26.34754,0,0,-0.06048377,-396.3,317.8,131.6523,In intersection,,Red
,27.29391,0,28.62745,-0.0475742,-393.7,316.4,131.8944,In intersection,,Red
,28.14494,0,51.37255,-0.01083865,-390.5,314.7,132.1732,In intersection,,Red
,29.1047,0,61.56863,0.005104471,-387.7,313.3,132.4269,In intersection,,Red
,29.916,0,61.56863,0.01881131,-384.5,311.7,132.6875,In intersection,,Red
3,22.92066,0,0,0,-178.1,196.2,132.7783,out of intersection,,Red
,22.97995,0,0,0,-176,194.2,133.0678,out of intersection,,Red
,23.02516,0,0,0,-174,192.4,133.3226,out of intersection,,Red
,23.04087,0,0,0,-172.1,190.6,133.5866,out of intersection,,Red
,23.06644,0,0,0,-170,188.6,133.8562,out of intersection,,Red
,23.08611,0,0,0,-168,186.7,134.1288,out of intersection,,Red
,23.10201,0,0,0,-165.9,184.8,134.3977,out of intersection,,Red
,23.11786,0,0,0,-163.9,182.9,134.6684,out of intersection,,Red
,23.12988,0,0,0,-161.8,180.9,134.9343,out of intersection,,Red
,23.13776,0,0,0,-159.9,179.1,135.1998,out of intersection,,Red
,23.14406,0,0,0,-157.9,177.3,135.4691,out of intersection,,Red
,23.14953,0,0,-0.02104978,-155.7,175.4,135.7348,out of intersection,,Red
,23.14953,0,0,-0.02748924,-153.5,173.5,136.0239,out of intersection,,Red
,23.14405,11.76471,0,-0.02945174,-151.4,171.8,136.2825,out of intersection,,Red
,22.43029,11.76471,0,0.00252869,-149.5,170.4,136.5377,out of intersection,,Red
,18.5926,61.96078,0,0.03800701,-148,169.2,136.8022,out of intersection,,Red
,14.61393,69.80392,0,0.0433119,-146.9,168.4,137.0574,out of intersection,,Red
,10.76859,91.76471,0,0.02411619,-146.1,167.7,137.3141,out of intersection,,Red
,6.945686,30.58824,0,0.000627518,-145.6,167.4,137.5679,out of intersection,,Red
,3.549328,0,0,-0.0212031,-145.5,167.3,137.8178,out of intersection,,Red
,0.00654122,0,0,-0.04300526,-145.5,167.3,138.0765,out of intersection,,Red
,0.000111685,0,0,-0.05640545,-145.5,167.3,138.3251,out of intersection,,Red
,1.82E-05,0,0,-0.05680408,-145.5,167.3,138.5988,out of intersection,,Red
,1.86E-05,0,0,-0.05680408,-145.5,167.3,138.8696,out of intersection,,Red
,1.75E-05,69.80392,0,-0.05845995,-145.5,167.3,139.1264,out of intersection,,Red
,1.74E-05,99.60784,0,-0.05845995,-145.5,167.3,139.3946,out of intersection,,Red
,1.75E-05,100,0,-0.05183651,-145.5,167.3,139.6684,out of intersection,,Red
,1.75E-05,100,0,-0.03911092,-145.5,167.3,139.9217,out of intersection,,Red
,1.74E-05,100,0,-0.02966638,-145.5,167.3,140.1827,out of intersection,,Red
,1.74E-05,100,0,-0.01323045,-145.5,167.3,140.4336,out of intersection,,Red
,1.75E-05,100,0,0,-145.5,167.3,140.6874,out of intersection,,Red
,1.74E-05,100,0,0,-145.5,167.3,140.941,out of intersection,,Red
,1.74E-05,91.76471,0,0,-145.5,167.3,141.192,out of intersection,,Red
,1.74E-05,88.62745,0,0,-145.5,167.3,141.4438,out of intersection,,Red
,1.74E-05,88.62745,0,0.000811503,-145.5,167.3,141.6948,out of intersection,,Red
,1.75E-05,88.62745,0,0.002498026,-145.5,167.3,141.9618,out of intersection,,Red
,1.75E-05,88.62745,0,0.002498026,-145.5,167.3,142.2211,out of intersection,,Red
,1.74E-05,88.62745,0,0.002498026,-145.5,167.3,142.4732,out of intersection,,Red
,1.74E-05,87.05882,0,0.002498026,-145.5,167.3,142.7333,out of intersection,,Red
,1.74E-05,74.5098,0,0.002498026,-145.5,167.3,143.0122,out of intersection,,Red
,1.73E-05,19.60784,0,0.002498026,-145.5,167.3,143.2762,out of intersection,,Red
,1.75E-05,0,0,0.002498026,-145.5,167.3,143.6095,out of intersection,,Red
,1.75E-05,0,0,0.001946073,-145.5,167.3,143.8816,out of intersection,,Red
,1.74E-05,0,0,0.001946073,-145.5,167.3,144.1513,out of intersection,,Red
,1.75E-05,0,0,0.001946073,-145.5,167.3,144.4169,out of intersection,,Red
,1.74E-05,0,10.58824,0.001946073,-145.5,167.3,144.6704,out of intersection,,Red
,1.74E-05,0,25.4902,0.001946073,-145.4,167.2,144.9266,out of intersection,,Red
,1.697441,0,43.52941,0,-145.1,167,145.1926,out of intersection,,Red
,3.512099,0,43.52941,0,-144.7,166.7,145.4589,out of intersection,,Red
,5.135772,0,0,-0.02485213,-144.1,166.2,145.7356,out of intersection,,Red
,6.816328,0,0,-0.06401014,-143.4,165.7,146.0011,out of intersection,,Red
,8.343348,0,0,-0.08268455,-142.6,165.1,146.2584,out of intersection,,Red
,9.822717,0,0,-0.1039041,-141.6,164.3,146.5254,out of intersection,,Red
,11.25019,0,0,-0.0782076,-140.4,163.4,146.8039,out of intersection,,Red
,12.87701,0,0,-0.004368533,-139.1,162.5,147.0542,out of intersection,,Red
,13.93931,0,0,0.005809745,-137.7,161.5,147.3142,out of intersection,,Red
,15.49854,0,0,0.06581932,-136.2,160.5,147.5855,out of intersection,,Red
,15.85395,0,0,0.06256893,-134.7,159.4,147.8456,out of intersection,,Red
,15.59238,25.88235,0,0.09375428,-133.2,158.3,148.1165,In intersection,,Green
,15.03665,52.54902,0,0.1825574,-132,157.4,148.3842,In intersection,,Green
,11.03438,36.86275,0,0.3485727,-131.1,156.7,148.6531,In intersection,,Green
,6.901738,35.29412,0,0.4581047,-130.7,156.3,148.921,In intersection,,Green
,3.224823,35.29412,0,0.5589588,-130.6,156.2,149.1826,In intersection,,Green
,0.001758947,24.31373,0,0.6398506,-130.6,156.2,149.4535,In intersection,,Green
,0.000129949,0,0,0.721877,-130.6,156.2,149.7355,In intersection,,Green
,8.63E-06,0,48.23529,0.7702035,-130.6,156.2,150.0012,In intersection,,Green
,1.30E-06,0,76.47059,0.7909018,-130.5,156.1,150.2797,In intersection,,Green
,1.79036,0,68.62746,0.8008983,-130.3,155.8,150.5612,In intersection,,Green
,3.560687,0,63.92157,0.8008983,-129.9,155.4,150.8656,In intersection,,Green
,5.392374,0,27.84314,0.8007143,-129.5,154.7,151.1502,In intersection,,Green
,7.0419,0,18.43137,0.7580299,-129,153.8,151.4216,In intersection,,Green
,8.632315,0,17.64706,0.6920716,-128.5,152.8,151.6937,In intersection,,Green
,10.16843,0,16.07843,0.6241506,-128.2,151.5,151.9647,In intersection,,Green
,11.55963,0,16.07843,0.545068,-128,150,152.2479,In intersection,,Green
,13.11113,0,16.07843,0.4609258,-128,148.4,152.5102,In intersection,,Green
,14.16718,0,26.27451,0.3612062,-128.2,146.5,152.7828,In intersection,,Green
,15.50874,0,32.54902,0.242751,-128.6,144.5,153.0634,In intersection,,Green
7,28.95132,0,0,0,-193.5,18.2,153.1569,out of intersection,,Green
,26.84749,0,0,0,-195.4,15.1,153.4604,out of intersection,,Green
,26.27445,0,0,0,-197.4,12.2,153.7693,out of intersection,,Green
,25.82091,0,0,0,-199.3,9.5,154.0379,out of intersection,,Green
,25.45983,0,0,0,-201,7.1,154.304,out of intersection,,Green
,25.1488,0,0,0,-202.8,4.7,154.5678,out of intersection,,Green
,24.88121,0,0,0,-204.5,2.4,154.8328,out of intersection,,Green
,24.58736,0,0,0,-206.7,-0.7,155.1661,out of intersection,,Green
,24.38606,0,0,0,-208.4,-3.2,155.442,out of intersection,,Green
,24.22689,0,0,0,-210.1,-5.5,155.7137,out of intersection,,Green
,24.0707,0,0,0,-212,-8.1,156.0023,out of intersection,,Green
,23.94794,0,0,0,-213.7,-10.6,156.2927,out of intersection,,Green
,23.84544,0,0,0,-215.4,-13,156.5719,out of intersection,,Green
,23.76196,0,50.58824,0,-217.1,-15.5,156.8554,out of intersection,,Green
,23.76196,0,81.96078,0.0180447,-218.9,-18.1,157.1488,out of intersection,,Green
,23.67353,0,56.07843,0.03003436,-220.5,-20.4,157.409,out of intersection,,Green
,24.62873,0,63.92157,0,-222.2,-22.8,157.6703,out of intersection,,Green
,25.63641,0,69.41177,-0.001026151,-224,-25.2,157.9327,out of intersection,,Green
,26.61579,0,80.39216,-0.0102867,-225.9,-27.8,158.1901,out of intersection,,Green
,27.56643,0,89.80392,-0.02466814,-227.8,-30.4,158.4543,In intersection,,Green
,28.48569,0,95.29412,-0.02785721,-230,-33.3,158.7214,In intersection,,Green
,29.44017,0,89.80392,-0.03892693,-232.1,-36.1,158.9867,In intersection,,Green
,30.31535,0,81.96078,-0.04518241,-234,-38.7,159.2353,In intersection,,Green
,30.70171,0,71.76471,-0.04760487,-236,-41.6,159.4857,In intersection,,Green
,30.87044,0,66.27451,-0.04760487,-238,-44.5,159.7365,In intersection,,Green
,30.85233,0,63.13726,-0.02972772,-239.8,-47.3,159.991,In intersection,,Green
,30.79505,0,74.90196,-0.01635818,-241.7,-50.3,160.2482,In intersection,,Green
,30.80383,0,92.94118,-0.01635818,-243.6,-53.3,160.5068,In intersection,,Green
,19.34805,0,0,0,(31.5,0,160.5937,out of intersection,,Green
3,19.36238,0,0,0,30.4,408.1,160.8793,out of intersection,,Green
,19.43115,0,0,0,29.3,406.1,161.1402,out of intersection,,Green
,19.38404,0,0,0,28.2,404.1,161.3966,out of intersection,,Green
,19.39345,0,0,0,27.1,402,161.6606,out of intersection,,Green
,19.45829,0,0,-0.003417948,26,400,161.9342,out of intersection,,Green
,19.45829,0,0,-0.01341443,24.8,397.9,162.214,out of intersection,,Green
,19.39543,0,0,-0.02132576,23.9,396.1,162.4577,out of intersection,,Green
,18.25367,0,0,-0.02132576,22.9,394.3,162.7047,out of intersection,,Green
,17.45648,0,0,-0.02046717,22,392.6,162.9604,out of intersection,,Green
,15.9498,0,0,-0.02077381,21.2,391.1,163.2164,out of intersection,,Green
,15.00667,0,0,-0.014549,20.5,389.7,163.4514,out of intersection,,Green
,14.12425,0,0,-0.007312283,19.8,388.3,163.685,out of intersection,,Green
,13.28244,0,0,-0.002130058,19.2,387.1,163.9346,out of intersection,,Green
,12.39669,0,0,0,18.6,385.9,164.1809,out of intersection,,Green
,11.82433,0,0,0,18,384.8,164.4355,out of intersection,,Green
,10.74976,0,0,0,17.5,383.7,164.6835,out of intersection,,Green
,9.876412,0,0,0.001915409,17,382.8,164.9334,out of intersection,,Green
,9.095171,0,0,0.007802908,16.6,382,165.1745,out of intersection,,Green
,8.337317,0,16.07843,0.01359842,16.1,380.9,165.5079,out of intersection,,Green
,7.302258,0,52.94118,0.01359842,15.6,380,165.782,out of intersection,,Green
,8.483694,0,58.43137,0.01206521,15.2,379.1,166.0523,out of intersection,,Green
,9.421682,0,9.019608,0.006515018,14.6,378,166.3241,out of intersection,,Green
,10.40039,0,0,0,14,376.9,166.5858,out of intersection,,Green
,11.28423,0,18.43137,0,13.4,375.7,166.8445,out of intersection,,Green
,12.20773,0,13.72549,-0.007894902,12.7,374.4,167.1085,out of intersection,,Green
,12.90313,0,23.92157,-0.01326111,11.9,373,167.3676,out of intersection,,Green
,13.78905,0,59.21569,-0.01491697,11.2,371.6,167.6163,out of intersection,,Green
,14.55866,0,60,-0.008661502,10.4,370.1,167.8625,out of intersection,,Green
,15.31629,0,61.56863,-0.005135136,9.6,368.6,168.1115,out of intersection,,Green
,15.99187,0,68.62746,-0.000658183,8.7,366.9,168.3789,In intersection,,Green
,16.69571,0,70.19608,0,7.7,364.9,168.662,In intersection,,Green
,17.50176,0,74.90196,0,6.8,363.2,168.9202,In intersection,,Green
,18.12858,0,75.68628,0,5.7,361.3,169.1742,In intersection,,Green
,18.76491,0,60.78432,0,4.8,359.5,169.4195,In intersection,,Green
,19.35262,0,47.45098,0,3.6,357.4,169.6817,In intersection,,Green
,20.01201,0,30.98039,-0.002712674,2.5,355.5,169.9358,In intersection,,Green
,20.56488,0,22.35294,-0.003233964,1.3,353.3,170.1892,In intersection,,Green
,21.21301,0,17.64706,-0.003479277,0.2,351.3,170.4399,In intersection,,Green
,21.7327,0,13.72549,-0.003479277,-1.2,348.7,170.7242,In intersection,,Green
,22.34283,0,9.803922,-0.003479277,-2.4,346.6,170.9636,In intersection,,Green
,22.84601,0,5.098039,-0.003969902,-3.7,344.5,171.2138,In intersection,,Green
,23.33223,0,2.745098,-0.01172791,-4.9,342.3,171.4589,In intersection,,Green
,35.59325,0,0,0,-300.3,-408.8,171.9628,out of intersection,,Green
,36.06622,0,0,0,-297.9,-405,172.2479,out of intersection,,Green
,36.80589,0,0,0,-292.8,-396.7,172.8393,out of intersection,,Green
,37.0368,0,0,0,-290.4,-392.7,173.116,out of intersection,,Green
,37.30975,0,0,0,-287.9,-388.8,173.4007,out of intersection,,Green
,37.62397,0,0,0,-285.4,-384.8,173.6813,out of intersection,,Green
,38.00999,0,0,0,-280.3,-376.8,174.242,out of intersection,,Green
,38.13454,0,0,-0.001792753,-277.8,-372.8,174.5197,out of intersection,,Green
,38.13454,0,0,-0.004399199,-274.9,-368.2,174.848,out of intersection,,Green
,38.24617,0,0,-0.007496268,-272.3,-364.1,175.1275,out of intersection,,Green
,37.74118,0,0,-0.0200992,-270,-360.5,175.3863,out of intersection,,Green
,37.23597,0,0,-0.02577205,-267.9,-357.1,175.6254,out of intersection,,Green
,36.78124,0,0,-0.03573787,-265.7,-353.5,175.8795,out of intersection,,Green
,36.23473,0,0,-0.03524725,-263.6,-349.9,176.1361,out of intersection,,Green
,35.71316,0,0,-0.02117244,-261.8,-346.5,176.3845,out of intersection,,Green
,35.33226,0,0,-0.008232205,-260,-343.2,176.6294,out of intersection,,Green
,34.957,0,0,0,-258.1,-339.6,176.8804,out of intersection,,Green
,34.52967,0,0,0.01393572,-256.5,-336.3,177.1323,out of intersection,,Green
,34.1605,0,0,0.02540408,-254.4,-332.3,177.4146,out of intersection,,Green
,33.70223,0,0,0.02540408,-252.8,-329,177.6716,out of intersection,,Green
,33.33835,0,0,0.03224217,-251.1,-325.6,177.9238,out of intersection,,Green
,32.94656,0,0,0.03595252,-249.4,-322.5,178.1707,out of intersection,,Green
,32.6055,0,0,0.03487928,-247.6,-319.2,178.4185,out of intersection,,Green
,32.24605,0,0,0.02353357,-245.9,-316.2,178.6571,out of intersection,,Green
,31.93214,0,0,0.01405838,-244.1,-313.3,178.9066,out of intersection,,Green
,31.61638,0,0,0,-242.3,-310.4,179.1518,out of intersection,,Green
,31.3054,0,0,-0.01546892,-240.4,-307.4,179.406,out of intersection,,Green
,31.00071,0,0,-0.01930193,-238.6,-304.6,179.651,out of intersection,,Green
,30.7345,0,0,-0.0180447,-236.8,-301.6,179.8988,out of intersection,,Green
,30.32273,0,0,-0.01874998,-235.1,-298.8,180.1437,out of intersection,,Green
,30.07624,0,0,-0.01507029,-233.4,-296.1,180.3906,out of intersection,,Green
,29.82455,0,0,0.01427303,-231.8,-293.3,180.6251,out of intersection,,Green
,29.6387,0,0,0.04076678,-229.6,-289.4,180.9548,out of intersection,,Green
,29.27076,0,0,0.03653513,-228,-286.7,181.1981,out of intersection,,Green
,29.02537,0,0,0.03095428,-226.4,-284.1,181.4447,out of intersection,,Green
,28.80076,0,0,0.03374471,-224.5,-281,181.7154,out of intersection,,Green
,28.54633,0,0,0.01773807,-222.9,-278.5,181.9688,out of intersection,,Green
,28.33442,0,0,0,-221,-275.7,182.2185,out of intersection,,Green
,28.11144,0,0,-0.02466814,-219.4,-273.3,182.4712,In intersection,,Green
,27.92165,0,0,-0.05021131,-217.5,-270.6,182.7209,In intersection,,Green
,27.72191,0,0,-0.09985643,-215.9,-268.1,182.9653,In intersection,,Green
,27.54139,10.19608,0,-0.1960803,-214.3,-265.6,183.2035,In intersection,,Green
,27.36161,33.72549,0,-0.3362457,-212.9,-263.3,183.451,In intersection,,Green
,23.7312,35.29412,0,-0.4211238,-211.9,-261.2,183.6911,In intersection,,Green
,19.86086,0,0,-0.5199541,-211.3,-259.2,183.948,In intersection,,Green
,15.7839,0,0,-0.5733709,-210.9,-257.5,184.1971,In intersection,,Green
,15.52409,0,0,-0.6612542,-210.8,-255.9,184.4451,In intersection,,Green
,15.67738,0,0,-0.7738526,-211,-254.2,184.6861,In intersection,,Green
,15.80854,0,0,-0.8513099,-211.5,-252.4,184.9479,In intersection,,Green
,15.36349,0,0,-0.9424742,-212.3,-250.8,185.1968,In intersection,,Green
,15.69724,0,0,-1,-213.3,-249.6,185.4439,In intersection,,Green
,15.5431,0,0,-1,-213.8,-249.2,185.6735,In intersection,,Green
3,19.34854,0,0,0,-343.2,292.2,193.563,out of intersection,,Green
,19.41581,0,0,0,-345.3,293.2,193.8315,out of intersection,,Green
,19.43879,0,0,0,-347.4,294.3,194.0975,out of intersection,,Green
,19.42109,0,0,0,-349.4,295.4,194.3599,out of intersection,,Green
,19.48848,0,0,0,-351.7,296.7,194.6567,out of intersection,,Green
,19.45416,0,0,0,-353.6,297.9,194.931,out of intersection,,Green
,19.49026,0,0,-0.008048221,-355.9,299.2,195.2275,out of intersection,,Green
,19.49026,0,0,-0.03635116,-358.1,300.5,195.5282,out of intersection,,Green
,19.46637,0,0,-0.03806834,-360,301.6,195.7923,out of intersection,,Green
,18.3299,0,0,-0.0388656,-361.8,302.6,196.05,out of intersection,,Green
,17.05478,8.627451,0,-0.05524022,-363.5,303.5,196.2991,out of intersection,,Green
,16.14573,43.13726,0,-0.05560819,-365,304.2,196.5631,out of intersection,,Green
,12.23368,14.90196,0,-0.03515526,-366,304.8,196.8236,out of intersection,,Green
,8.413895,40,0,-0.02242967,-366.7,305.1,197.0824,out of intersection,,Green
,4.700194,8.627451,0,0,-367,305.3,197.3574,out of intersection,,Green
,0.8074572,0,0,0.005809745,-367,305.3,197.6139,out of intersection,,Green
,0.000216009,0,0,0.006852323,-366.9,305.2,197.8592,out of intersection,,Green
,0.5260443,0,47.45098,0.007158963,-366.9,305.2,198.1173,out of intersection,,Green
,0.9774491,0,81.17647,0.001731425,-366.8,305.2,198.3673,out of intersection,,Green
,0.1138283,0,100,0.000750175,-366.9,305.2,198.6157,out of intersection,,Green
,1.258816,0,100,0.000750175,-367.1,305.3,198.8796,out of intersection,,Green
,2.426308,0,100,0.000750175,-367.4,305.5,199.1414,out of intersection,,Green
,3.569065,0,78.82353,0,-367.8,305.7,199.3977,out of intersection,,Green
,4.651175,0,35.68628,-0.000351542,-368.3,305.9,199.6491,out of intersection,,Green
,5.631863,0,1.960784,-0.004736503,-369,306.3,199.9032,out of intersection,,Green
,6.670543,0,0,-0.005441776,-369.7,306.6,200.1483,out of intersection,,Green
,7.603651,0,0,-0.005441776,-370.4,307,200.3897,out of intersection,,Green
,8.501094,0,0,-0.005441776,-371.3,307.5,200.6343,out of intersection,,Green
,9.390046,0,0,-0.007189627,-372.3,308,200.8806,out of intersection,,Green
,10.30688,0,0,-0.008722831,-373.4,308.5,201.1358,out of intersection,,Green
,11.21486,0,0,-0.01194256,-374.7,309.2,201.3983,out of intersection,,Green
,12.24224,0,0,-0.01209588,-375.9,309.8,201.648,out of intersection,,Green
,13.02103,0,0,0,-377.2,310.5,201.9079,out of intersection,,Green
,13.64419,0,0,0.02997303,-378.7,311.2,202.1613,out of intersection,,Green
,14.50087,0,0,0.05674276,-380.2,312,202.4162,out of intersection,,Green
,15.13238,54.11765,0,0.08854139,-381.7,312.8,202.6585,out of intersection,,Green
,15.80595,99.60784,0,0.1656922,-383.1,313.6,202.9077,In intersection,,Green
,12.75332,99.60784,0,0.2753162,-384.1,314.2,203.1494,In intersection,,Green
