Fail Time,Speed,Brake,Gas,Steering,Player PositionX,Player PositionZ,Intersection,Current/Next-Node-Pos-X,Current/Next-Node-Pos-Z,Angle
5,16.95415,0,0,-0.01586756,26.29909,400.5781,out of intersection,19.849,388.469,0.5851721
5,16.1138,0,0,-0.01586756,25.74548,399.5437,out of intersection,19.849,388.469,0.5510744
5,15.62493,0,0,-0.01586756,25.28228,398.6732,out of intersection,19.849,388.469,0.5609285
5,15.24647,0,0,-0.01408904,24.83548,397.8286,out of intersection,19.849,388.469,0.5957764
5,14.40504,0,0,-0.000382206,24.34781,396.9012,out of intersection,19.849,388.469,0.6783969
5,13.69521,0,0,0,23.93924,396.1219,out of intersection,19.849,388.469,0.7659171
5,13.254,0,0,0,23.49097,395.266,out of intersection,19.849,388.469,0.8444148
5,13.0778,0,0,0,23.06145,394.4462,out of intersection,19.849,388.469,0.922597
5,12.06879,0,0,0,22.70077,393.7578,out of intersection,19.849,388.469,0.9819816
5,11.95219,0,0,0,22.30708,393.0066,out of intersection,19.849,388.469,1.03967
5,11.47113,0,3.529412,0,21.97861,392.3801,out of intersection,19.849,388.469,1.230988
5,11.09936,0,5.098039,0,21.60977,391.6757,out of intersection,19.849,388.469,1.387621
5,11.31404,0,5.098039,0,21.27931,391.0459,out of intersection,19.849,388.469,1.62534
5,11.76329,0,5.098039,0,20.89128,390.309,out of intersection,19.849,388.469,2.064406
5,11.88025,0,5.098039,0,20.54145,389.6481,out of intersection,19.849,388.469,2.952605
5,12.18451,0,5.098039,0,20.13171,388.8778,out of intersection,19.849,388.469,7.593082
5,12.40801,0,1.960784,0,19.76276,388.1873,out of intersection,19.849,388.469,167.6246
5,12.86499,0,1.176471,-0.000780839,19.33564,387.3913,out of intersection,19.849,388.469,176.9584
5,12.40634,0,1.176471,-0.01629686,18.96871,386.7096,out of intersection,19.849,388.469,178.2627
5,11.90411,0,0.3921569,-0.01970057,18.61211,386.0457,out of intersection,19.849,388.469,178.7268
5,11.76204,0,0,-0.02304295,18.21896,385.3114,out of intersection,19.849,388.469,179.0639
5,10.98004,0,0,-0.02304295,17.84625,384.6117,out of intersection,19.849,388.469,179.3701
5,10.57021,0,0,-0.02304295,17.53668,384.027,out of intersection,19.849,388.469,179.5506
5,10.23326,0,0,-0.02144842,17.20125,383.3899,out of intersection,19.849,388.469,179.7046
5,9.506516,0,0,-0.01623552,16.92342,382.8591,out of intersection,19.849,388.469,179.786
5,9.118602,0,0,-0.01623552,16.62281,382.2829,out of intersection,19.849,388.469,179.8209
5,8.484999,0,1.176471,-0.01623552,16.37423,381.8047,out of intersection,19.849,388.469,179.8092
5,8.17417,0,2.745098,-0.01623552,16.10528,381.2858,out of intersection,19.849,388.469,179.7815
5,7.998506,0,11.37255,-0.01623552,15.87481,380.84,out of intersection,19.849,388.469,179.771
5,8.219581,0,14.5098,-0.01623552,15.59569,380.2996,out of intersection,19.849,388.469,179.8002
5,9.778867,0,16.07843,-0.01120662,15.31615,379.7594,out of intersection,19.849,388.469,179.7806
5,10.5427,0,21.56863,-0.005748417,15.01943,379.1847,out of intersection,19.849,388.469,179.7376
5,10.88697,0,23.13725,-0.001731425,14.66331,378.495,out of intersection,19.849,388.469,179.7406
5,11.65774,0,14.5098,-0.001731425,14.28841,377.7707,out of intersection,19.849,388.469,179.7553
5,11.67824,0,10.58824,-0.001731425,13.9441,377.1071,out of intersection,19.849,388.469,179.7467
5,12.28265,0,0,-0.001731425,13.53444,376.3199,out of intersection,19.849,388.469,179.7216
5,12.81086,0,0,-0.001731425,13.16015,375.6023,out of intersection,19.849,388.469,179.7026
5,13.3871,0,0,-0.001731425,12.71654,374.7543,out of intersection,19.849,388.469,179.662
5,14.03873,0,0,-0.001731425,12.37244,374.098,out of intersection,19.849,388.469,179.631
5,14.21941,0,0,0,11.83809,373.0817,out of intersection,4.152,358.95,0.8476528
5,15.0105,71.37255,0,0,11.40583,372.263,out of intersection,4.152,358.95,0.8561515
5,13.74051,93.33334,0,0,10.95078,371.404,out of intersection,4.152,358.95,0.7338206
5,11.63805,100,0,0,10.61695,370.7772,out of intersection,4.152,358.95,0.7780834
5,8.680976,100,0,0,10.30985,370.2011,out of intersection,4.152,358.95,0.8357967
5,7.227877,100,0,0,10.10555,369.8177,out of intersection,4.152,358.95,0.8764802
5,4.656548,100,0,0,9.944127,369.5147,out of intersection,4.152,358.95,0.9134313
5,3.245823,100,0,0,9.865047,369.3663,out of intersection,4.152,358.95,0.9318824
5,0.4517151,100,0,0,9.842149,369.3233,out of intersection,4.152,358.95,0.9421154
5,0.000236276,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9713628
5,0.000117342,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.971967
5,3.04E-05,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9693463
5,1.62E-05,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9705567
5,3.08E-06,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,2.85E-06,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,7.69E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9705567
5,4.46E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9705567
5,5.08E-08,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,1.66E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9701535
5,2.00E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,3.01E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,3.99E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,7.65E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,9.32E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9701535
5,3.33E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9701535
5,3.40E-08,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,1.53E-06,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9701535
5,5.67E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9701535
5,8.32E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,1.16E-06,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,1.36E-06,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9701535
5,4.99E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,7.33E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,2.66E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9701535
5,5.32E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,4.33E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,1.60E-06,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9701535
5,7.32E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,1.26E-06,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.9701535
5,1.23E-06,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,3.00E-07,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,1.33E-06,100,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,6.93E-08,65.09804,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,9.98E-07,0,0,0,9.842155,369.3233,out of intersection,4.152,358.95,0.970355
5,9.65E-07,0,0,0,9.84372,369.3263,out of intersection,4.152,358.95,0.9663135
5,0.4033968,0,0,0,9.852936,369.3435,out of intersection,4.152,358.95,0.9389946
5,0.501634,0,0,0,9.873551,369.3822,out of intersection,4.152,358.95,0.9381608
5,0.980073,0,16.86275,0.01503963,9.896129,369.4246,out of intersection,4.152,358.95,0.9462603
5,0.5610321,0,52.15686,0.05220447,9.91723,369.4639,out of intersection,4.152,358.95,0.9565441
5,0.3761714,0,56.86275,0.05404432,9.913573,369.4571,out of intersection,4.152,358.95,0.9360726
5,0.8337482,0,67.05882,0.05404432,9.882215,369.399,out of intersection,4.152,358.95,0.8985283
5,1.736143,0,47.45098,0.05462693,9.835979,369.3136,out of intersection,4.152,358.95,0.8780415
5,2.086651,0,24.70588,0.06443944,9.760672,369.175,out of intersection,4.152,358.95,0.8464977
5,2.93781,0,0,0.1050387,9.675263,369.0188,out of intersection,4.152,358.95,0.8003972
5,3.69561,0,0,0.1315631,9.570791,368.83,out of intersection,4.152,358.95,0.7574393
5,4.123591,0,0,0.1886289,9.427351,368.5758,out of intersection,4.152,358.95,0.7905577
5,4.945521,0,0,0.2087139,9.280186,368.3211,out of intersection,4.152,358.95,1.032872
5,5.269865,0,0,0.2595242,9.085928,367.9948,out of intersection,4.152,358.95,1.628828
5,6.067029,0,0,0.3294996,8.862107,367.6329,In intersection,4.152,358.95,2.570322
5,6.458202,0,0,0.3439117,8.639952,367.2895,In intersection,4.152,358.95,3.727988
5,7.227359,0,0,0.3437891,8.353275,366.8692,In intersection,4.152,358.95,5.431845
5,7.606077,0,0,0.3336699,8.073049,366.4786,In intersection,4.152,358.95,7.197429
5,8.351514,0,0,0.3102426,7.717234,366.0087,In intersection,4.152,358.95,9.519009
5,8.718549,0,0,0.3101812,7.374653,365.5782,In intersection,4.152,358.95,11.81848
5,9.36985,0,0,0.3101812,6.945023,365.0672,In intersection,4.152,358.95,14.90667
5,9.725144,0,0,0.3095986,6.534904,364.6049,In intersection,4.152,358.95,18.14773
5,10.27102,0,0,0.3099666,6.034143,364.0766,In intersection,4.152,358.95,23.03959
5,9.635858,0,0,0.3432984,5.598045,363.6483,In intersection,4.152,358.95,27.77133
5,9.374938,0,0,0.3771209,5.110117,363.1985,In intersection,4.152,358.95,33.98529
5,8.731597,0,0,0.4544863,4.69227,362.8402,In intersection,4.152,358.95,40.46519
5,8.41528,0,0,0.5025369,4.226857,362.4693,In intersection,4.152,358.95,49.22811
5,7.854778,0,0,0.5680047,3.829008,362.1805,In intersection,4.152,358.95,58.14635
5,7.246644,0,0,0.5859125,3.442492,361.9223,In intersection,4.152,358.95,67.95271
5,7.008514,0,0,0.6323072,3.014974,361.6646,In intersection,4.152,358.95,79.65617
5,6.415287,0,0,0.6758808,2.606518,361.442,In intersection,4.152,358.95,91.0197
5,6.085504,0,0,0.701884,2.271027,361.2704,In intersection,4.152,358.95,99.85651
5,5.533667,0,15.29412,0.7204664,1.906845,361.1032,In intersection,4.152,358.95,109.0296
5,5.533667,0,15.29412,0.7204664,1.607226,360.9783,In intersection,4.152,358.95,116.3364
5,5.52287,0,15.29412,0.721325,1.249294,360.8431,In intersection,0.909,357.567,61.61842
5,5.857426,0,15.29412,0.7305549,0.896058,360.7289,In intersection,0.909,357.567,69.90882
5,6.612705,0,5.882353,0.737209,0.4486001,360.6064,In intersection,0.909,357.567,80.87247
5,6.959191,0,0,0.7345719,0.01826648,360.5087,In intersection,0.909,357.567,91.75842
5,7.720253,0,0,0.7309535,-0.523077,360.4163,In intersection,0.909,357.567,104.7441
5,8.075546,0,0,0.7309535,-1.033707,360.3552,In intersection,0.909,357.567,115.935
5,8.827138,0,0,0.7251887,-1.656629,360.3196,In intersection,0.909,357.567,127.8108
5,8.870033,0,0,0.7225209,-2.206138,360.3237,In intersection,0.909,357.567,137.0214
5,8.244987,0,0,0.7221223,-2.800732,360.3691,In intersection,0.909,357.567,145.123
5,7.935403,0,0,0.7127085,-3.289134,360.4346,In intersection,0.909,357.567,150.8272
5,7.388574,0,0,0.6697174,-3.810378,360.5339,In intersection,0.909,357.567,156.158
5,7.090838,0,0,0.6110264,-4.234926,360.6349,In intersection,0.909,357.567,159.9956
5,6.508998,0,0,0.540499,-4.685088,360.7616,In intersection,0.909,357.567,163.494
5,6.223899,0,0,0.528448,-5.050103,360.8758,In intersection,0.909,357.567,165.9616
5,5.662829,0,6.666667,0.5285707,-5.436612,361.0098,In intersection,0.909,357.567,168.3194
5,5.587738,0,9.019608,0.5285707,-5.774177,361.1364,In intersection,0.909,357.567,170.2436
5,6.745642,0,9.019608,0.5163358,-6.20734,361.3142,In intersection,0.909,357.567,172.5609
5,7.429444,0,10.58824,0.4930311,-6.639351,361.5078,In intersection,0.909,357.567,174.8123
5,9.082129,0,12.15686,0.4289125,-7.122525,361.7437,In intersection,0.909,357.567,177.1559
5,9.993187,0,12.94118,0.2619773,-7.746552,362.0792,In intersection,0.909,357.567,178.8639
5,11.60328,0,16.86275,0.1715183,-8.356139,362.427,In intersection,0.909,357.567,177.8461
5,12.34551,0,21.56863,0,-9.114771,362.8729,In intersection,0.909,357.567,177.5915
New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail
3,16.69923,0,0,0,-30.82063,375.4713,out of intersection,-50.261,386.029,1.15792
3,16.85396,0,0,0,-31.86903,376.0587,out of intersection,-50.261,386.029,1.064408
3,17.00547,0,0,0,-32.92803,376.6492,out of intersection,-50.261,386.029,0.9829774
3,17.10329,0,0,0,-33.86282,377.1684,out of intersection,-50.261,386.029,0.8855863
3,17.22927,0,0,0,-34.93937,377.7643,out of intersection,-50.261,386.029,0.8397673
3,17.36707,0,0,0,-35.88815,378.2878,out of intersection,-50.261,386.029,0.8904341
3,17.47403,0,0,0,-36.97983,378.8888,out of intersection,-50.261,386.029,0.8950371
3,17.54751,0,0,0,-37.80318,379.341,out of intersection,-50.261,386.029,1.085164
3,17.63991,0,0,0,-39.04465,380.0215,out of intersection,-50.261,386.029,1.031165
3,17.73276,0,0,0,-40.01476,380.5514,out of intersection,-50.261,386.029,1.4642
3,17.74659,0,0,0,-41.12798,381.1577,out of intersection,-50.261,386.029,1.213537
3,17.77653,0,0,0,-42.1064,381.6886,out of intersection,-50.261,386.029,1.461123
3,17.86898,0,0,0,-43.08766,382.2192,out of intersection,-50.261,386.029,1.322786
3,17.94022,0,0,0,-44.21402,382.826,out of intersection,-50.261,386.029,1.403745
3,18.00162,0,0,0,-45.34509,383.4333,out of intersection,-50.261,386.029,1.530463
3,17.99507,0,0,0,-46.33923,383.9655,out of intersection,-50.261,386.029,1.396337
3,18.10563,0,0,0,-47.48053,384.5747,out of intersection,-50.261,386.029,1.790129
3,18.22007,0,0,0,-48.4834,385.1086,out of intersection,-50.261,386.029,2.141466
3,18.27285,0,0,0.005196464,-49.63325,385.7236,out of intersection,-74.054,399.364,0.8336869
3,17.78761,10.19608,0,0.02911443,-52.72682,387.4217,out of intersection,-50.261,386.029,179.1311
3,15.6823,0,0,0.02430018,-53.73169,387.9868,out of intersection,-50.261,386.029,179.7888
3,14.76733,0,0,0.0192406,-54.5297,388.4371,out of intersection,-50.261,386.029,179.8082
3,14.22105,0,0,0.01801404,-55.40377,388.933,out of intersection,-50.261,386.029,179.8658
3,13.2752,0,0,0.01319978,-56.13682,389.3515,out of intersection,-50.261,386.029,179.7869
3,13.13481,0,0,0.01200389,-56.94255,389.813,out of intersection,-50.261,386.029,179.7182
3,12.65141,0,0,0.01197322,-57.61821,390.2018,out of intersection,-50.261,386.029,179.6523
3,11.72953,0,0,0.01197322,-58.35769,390.6292,out of intersection,-50.261,386.029,179.5757
3,11.22749,0,0,0.00758826,-58.97408,390.9867,out of intersection,-50.261,386.029,179.5836
3,10.6981,0,0,0.003908573,-59.56394,391.3293,out of intersection,-50.261,386.029,179.5416
3,10.36855,0,0,0,-60.20705,391.7034,out of intersection,-50.261,386.029,179.4988
3,9.777958,0,0,0,-60.81763,392.0587,out of intersection,-50.261,386.029,179.5493
3,9.455378,0,0,0,-61.32561,392.3545,out of intersection,-50.261,386.029,179.5273
3,8.82245,0,0,0,-61.87677,392.6754,out of intersection,-50.261,386.029,179.486
3,8.572714,0,0,0,-62.33366,392.9415,out of intersection,-50.261,386.029,179.4999
3,7.955619,0,0,0,-62.82725,393.229,out of intersection,-74.054,399.364,1.708346
3,7.65266,0,0,0,-63.23456,393.4663,out of intersection,-74.054,399.364,1.763474
3,7.053798,0,0,-0.004981815,-63.67234,393.7214,out of intersection,-74.054,399.364,1.820267
3,6.76004,0,0,-0.01844334,-64.03166,393.9307,out of intersection,-74.054,399.364,1.870221
3,6.18389,0,16.07843,-0.04858612,-64.4178,394.1545,out of intersection,-74.054,399.364,1.910596
3,6.097561,0,16.07843,-0.06486873,-64.76318,394.3533,out of intersection,-74.054,399.364,1.932493
3,7.17729,0,0,-0.08430976,-65.14114,394.5687,In intersection,-74.054,399.364,1.850549
3,7.550854,0,8.235294,-0.1189601,-65.60965,394.832,In intersection,-74.054,399.364,1.664716
3,8.233684,0,21.56863,-0.1660908,-66.11816,395.1121,In intersection,-74.054,399.364,1.391001
3,8.608433,0,21.56863,-0.1922779,-66.59698,395.3686,In intersection,-74.054,399.364,1.295431
3,9.315991,0,0,-0.2448974,-67.18252,395.6705,In intersection,-74.054,399.364,1.470868
3,9.658607,0,0,-0.2720658,-67.72898,395.9391,In intersection,-74.054,399.364,2.240182
3,10.30544,0,0,-0.3337006,-68.39568,396.2462,In intersection,-74.054,399.364,3.658001
3,10.64475,0,0,-0.3674924,-69.0162,396.5121,In intersection,-74.054,399.364,5.873229
3,11.08634,0,0,-0.4160949,-69.75474,396.7958,In intersection,-74.054,399.364,9.384122
3,10.45909,0,0,-0.4293725,-70.29382,396.9818,In intersection,-74.054,399.364,12.65348
3,10.12085,0,0,-0.4772084,-71.07503,397.2118,In intersection,-74.054,399.364,18.98035
3,9.522931,0,0,-0.556751,-71.65839,397.3525,In intersection,-74.054,399.364,25.4728
3,9.1954,0,0,-0.599742,-72.29741,397.4751,In intersection,-74.054,399.364,35.33897
3,8.614847,0,0,-0.6274623,-72.83189,397.546,In intersection,-74.054,399.364,46.94514
3,7.987896,0,0,-0.6536188,-73.34156,397.5899,In intersection,-74.054,399.364,61.53531
3,7.741577,0,0,-0.6747156,-73.89284,397.6065,In intersection,-74.054,399.364,81.01998
3,7.13756,0,0,-0.6746849,-74.40958,397.5945,In intersection,-74.054,399.364,100.3616
3,6.901091,0,0,-0.6673256,-74.83314,397.5652,In intersection,-74.054,399.364,114.7223
3,6.320487,0,0,-0.6546307,-75.2843,397.5134,In intersection,-75.887,396.176,61.96229
3,5.811208,0,0,-0.6566545,-75.65073,397.4571,In intersection,-75.887,396.176,73.6319
3,5.588433,0,0,-0.6622047,-76.03754,397.3833,In intersection,-75.887,396.176,88.81152
3,5.094921,0,0,-0.6599969,-76.34835,397.312,In intersection,-75.887,396.176,101.8348
3,4.612683,0,0,-0.6527908,-76.67301,397.227,In intersection,-75.887,396.176,114.5017
3,4.34962,0,0,-0.6527908,-76.9312,397.1516,In intersection,-75.887,396.176,123.1148
3,3.883878,0,0,-0.6531588,-77.1974,397.0659,In intersection,-75.887,396.176,130.4404
3,3.429091,0,0,-0.6437143,-77.3776,397.0036,In intersection,-75.887,396.176,134.5498
3,3.168673,0,0,-0.5880896,-77.61778,396.9151,In intersection,-75.887,396.176,139.1324
3,2.740817,0,0,-0.5837047,-77.78053,396.8523,In intersection,-75.887,396.176,141.7571
3,2.310817,0,0,-0.6012139,-77.92321,396.7953,In intersection,-75.887,396.176,143.7681
3,2.097547,0,15.29412,-0.619827,-78.06229,396.7372,In intersection,-79.45901,395.244,27.91491
3,2.422427,0,40.39216,-0.619827,-78.2123,396.6728,In intersection,-79.45901,395.244,29.22159
3,2.828,0,41.17647,-0.619827,-78.37932,396.5986,In intersection,-79.45901,395.244,31.02593
3,3.609505,0,41.96078,-0.619827,-78.61004,396.491,In intersection,-79.45901,395.244,34.2737
3,4.343406,0,34.90196,-0.619827,-78.80949,396.3935,In intersection,-79.45901,395.244,38.1255
3,4.749594,0,24.70588,-0.6100144,-79.14838,396.217,In intersection,-79.45901,395.244,48.24656
3,5.470117,0,24.70588,-0.5808529,-79.443,396.0526,In intersection,-79.45901,395.244,63.11557
3,6.177712,0,24.70588,-0.5682193,-79.76328,395.8635,In intersection,-79.45901,395.244,87.76862
3,6.487995,0,24.70588,-0.5266389,-80.15754,395.6136,In intersection,-79.45901,395.244,120.2904
3,7.252314,0,24.70588,-0.4896274,-80.57961,395.3263,In intersection,-79.45901,395.244,141.7495
3,7.554204,0,29.41177,-0.4726088,-80.96996,395.0433,In intersection,-79.45901,395.244,151.9246
3,8.223984,0,22.35294,-0.4329602,-81.43624,394.6804,In intersection,-79.45901,395.244,158.4095
3,8.881473,0,21.56863,-0.3343445,-81.86023,394.3281,In intersection,-79.45901,395.244,161.7112
3,9.242414,0,21.56863,-0.2726484,-82.36332,393.8875,In intersection,-79.45901,395.244,164.0919
3,9.883826,0,21.56863,-0.09197577,-82.81884,393.4691,In intersection,-82.843,397.039,131.1994
3,10.51448,0,12.94118,0.01203455,-83.36303,392.9609,In intersection,-86.471,392.039,26.10351
3,10.85836,0,12.15686,0.03589119,-83.86417,392.4955,In intersection,-86.471,392.039,32.80932
3,11.63,0,12.15686,0.09442888,-84.46799,391.941,In intersection,-86.471,392.039,45.32336
3,12.2159,0,21.56863,0.1445953,-85.02433,391.4397,In intersection,-86.471,392.039,64.56747
3,12.28412,0,23.13725,0.1502375,-85.69661,390.8516,In intersection,-86.471,392.039,97.99728
3,12.85819,0,25.4902,0.1782031,-86.31741,390.329,In intersection,-86.471,392.039,124.9998
3,13.57446,0,25.4902,0.1979201,-86.96938,389.8007,In intersection,-86.471,392.039,141.5306
New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail
5,13.99771,0,0,0,-114.9263,375.5005,out of intersection,-119.551,372.609,2.936717
5,14.68162,0,0,0,-115.8266,374.9819,out of intersection,-119.551,372.609,2.577774
5,15.20625,0,0,0,-116.6331,374.5051,out of intersection,-119.551,372.609,2.775516
5,15.84793,0,0,0,-117.584,373.9359,out of intersection,-119.551,372.609,3.777869
5,15.65756,0,0,0,-118.425,373.4129,out of intersection,-130.431,362.389,10.8639
5,15.83766,0,0,0,-119.3721,372.7715,out of intersection,-130.431,362.389,9.027435
5,16.0518,0,0,0,-120.0729,372.2604,out of intersection,-130.431,362.389,7.662651
5,16.57823,0,0,0,-121.1082,371.4524,out of intersection,-130.431,362.389,5.953053
5,16.75436,0,0,0,-121.7915,370.8881,out of intersection,-130.431,362.389,5.037268
5,16.55461,0,0,0,-122.8074,370.0102,out of intersection,-130.431,362.389,3.977295
5,17.06377,0,0,0,-123.5893,369.3074,out of intersection,-130.431,362.389,3.353279
5,17.19464,0,0,0,-124.4794,368.4834,out of intersection,-130.431,362.389,2.850668
5,16.92599,0,0,0,-125.2564,367.746,out of intersection,-130.431,362.389,2.489786
5,17.05994,0,0,0,-126.1408,366.8894,out of intersection,-130.431,362.389,2.291833
5,17.54693,0,0,0,-126.9117,366.1292,out of intersection,-130.431,362.389,2.152769
5,17.66645,0,0,0,-127.7919,365.2467,out of intersection,-130.431,362.389,2.229058
5,17.39279,0,0,0,-128.5614,364.4627,out of intersection,-130.431,362.389,2.440479
5,17.42333,0,0,0,-129.4347,363.5547,out of intersection,-144.371,346.039,3.34123
5,17.89686,0,0,0,-130.1907,362.7482,out of intersection,-144.371,346.039,2.774881
5,17.97244,0,0,0,-131.0487,361.8113,out of intersection,-144.371,346.039,2.243848
5,17.654,0,0,0,-131.7952,360.98,out of intersection,-144.371,346.039,1.790019
5,17.74882,0,0,0,-132.6424,360.0216,out of intersection,-144.371,346.039,1.518267
5,18.13754,0,0,0,-133.3796,359.1774,out of intersection,-144.371,346.039,1.227326
5,17.83661,0,0,0,-134.1173,358.3247,out of intersection,-144.371,346.039,1.128132
5,17.88355,0,0,0,-134.9575,357.3462,out of intersection,-144.371,346.039,0.9299906
5,18.29268,0,0,0,-135.6913,356.4863,out of intersection,-144.371,346.039,0.8729007
5,18.32113,0,0,0,-136.5312,355.4976,out of intersection,-144.371,346.039,0.7888232
5,18.00467,0,0,0,-137.2673,354.6277,out of intersection,-144.371,346.039,0.7551107
5,18.05986,0,0,0,-138.1078,353.6313,out of intersection,-144.371,346.039,0.7279305
5,18.46098,0,0,0,-138.8427,352.7575,out of intersection,-144.371,346.039,0.7354187
5,18.50014,0,0,0,-139.6841,351.7544,out of intersection,-144.371,346.039,0.7412493
5,18.16785,0,0,0,-140.4217,350.8727,out of intersection,-144.371,346.039,0.7589878
5,18.20012,0,0,0,-141.2633,349.8635,out of intersection,-144.371,346.039,0.8086666
5,18.22941,0,0,-0.01408904,-142.1045,348.851,out of intersection,-144.371,346.039,0.9123595
5,18.28481,0,0,-0.02957439,-142.8378,347.9651,out of intersection,-144.371,346.039,1.145688
5,17.41918,0,0,-0.04193201,-144.3359,346.1372,out of intersection,-144.371,346.039,19.90721
5,16.19061,0,0,-0.0471449,-144.9905,345.3268,out of intersection,-144.371,346.039,177.6779
5,16.26009,0.7843138,0,-0.05481092,-145.7063,344.4278,out of intersection,-144.371,346.039,178.6475
5,14.564,0.7843138,0,-0.05484159,-146.2978,343.6739,out of intersection,-144.371,346.039,178.7418
5,13.04573,0,0,-0.05484159,-146.8749,342.9252,out of intersection,-144.371,346.039,178.6688
5,11.66507,0,0,-0.05484159,-147.3318,342.3233,out of intersection,-144.371,346.039,178.6491
5,11.72188,0,0,-0.05484159,-147.8278,341.6613,out of intersection,-144.371,346.039,178.5337
5,10.80221,0,0,-0.05484159,-148.2371,341.1074,out of intersection,-144.371,346.039,178.3314
5,10.46168,0,0,-0.05484159,-148.679,340.5005,out of intersection,-151.911,335.589,2.833656
5,9.858663,0,0,-0.05484159,-149.0948,339.9221,out of intersection,-151.911,335.589,2.833518
5,9.529469,0,0,-0.05484159,-149.4382,339.4395,out of intersection,-151.911,335.589,2.873852
5,8.883357,0,0,-0.05484159,-149.8078,338.9141,out of intersection,-151.911,335.589,2.973482
5,8.62937,0,0,-0.05484159,-150.1121,338.4775,out of intersection,-151.911,335.589,3.128627
5,8.005016,0,0,-0.05484159,-150.4384,338.0044,out of intersection,-151.911,335.589,3.409558
5,7.698714,0,0,-0.05484159,-150.7062,337.6129,out of intersection,-151.911,335.589,3.795038
5,7.156853,0,0,-0.05484159,-150.9922,337.1909,out of intersection,-151.911,335.589,4.487248
5,6.568475,0,0,-0.05336971,-151.2257,336.8438,out of intersection,-151.911,335.589,5.488051
5,6.279565,0,0,-0.04754354,-151.474,336.4719,out of intersection,-151.911,335.589,7.58848
5,5.768667,0,0,-0.04159471,-151.6756,336.1681,out of intersection,-151.911,335.589,11.65185
5,5.269207,10.19608,0,-0.04159471,-151.8632,335.8844,out of intersection,-151.911,335.589,24.45584
5,3.915429,33.72549,0,-0.04159471,-152.0228,335.642,out of intersection,-151.911,335.589,98.19621
5,1.1232,46.27451,0,-0.04076678,-152.09,335.5396,out of intersection,-151.911,335.589,138.9071
5,0.000994281,68.2353,0,-0.03411268,-152.0989,335.526,out of intersection,-151.911,335.589,142.0262
5,0.000134298,83.92157,0,-0.0267533,-152.0989,335.526,out of intersection,-151.911,335.589,142.0272
5,0.000198377,91.76471,0,-0.02531209,-152.0989,335.526,out of intersection,-151.911,335.589,142.0268
5,0.000148526,100,0,-0.01844334,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,1.13E-05,100,0,-0.0180447,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,2.93E-06,100,0,-0.0180447,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,4.32E-06,100,0,-0.0180447,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.57E-06,100,0,-0.0180447,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
