Fail Time,Speed,Brake,Gas,Steering,X-Position,Z-Position,Cosine Curves
,46.78662,0,0,0,-320.3,-441.2,0
,47.22073,0,0,0,-318.9,-439.1,0
,47.53,0,0,0,-317.4,-436.5,0
,47.65345,0,0,0,-315.8,-434,0
,48.01561,0,0,0,-314.3,-431.4,0
,48.33677,0,0,0,-312.8,-428.8,0
,48.70163,0,0,0,-310.8,-425.4,0
,48.98594,0,0,0.004767167,-309.3,-422.8,0
,48.98594,0,0,0.0134451,-307.9,-420.5,0
,49.19501,0,0,0.02988103,-306.5,-418.3,0
,49.34834,0,0,0.04530506,-305.4,-416.4,0
,49.48789,0,0,0.03573787,-303.9,-414.2,0
,49.66253,0,0,0.01194256,-302.7,-412.3,0
,50.04194,0,0,-0.007404277,-301.4,-410.5,0
,50.22988,0,0,-0.0318742,-299.9,-408.3,0
,49.56639,0,0,-0.05545487,-298.6,-406.5,0
,48.94003,0,0,-0.06906971,-297,-404.4,0
,48.19886,0,0,-0.07330135,-295.7,-402.7,0
,47.58999,0,0,-0.07618377,-294.4,-401,0
,46.98364,0,0,-0.07995546,-293,-399,0
,45.32882,0,0,-0.08421775,-291.7,-397.1,0
,42.56807,0,0,-0.08421775,-290.7,-395.5,0
,42.02375,0,0,-0.08357381,-289.8,-393.8,0
,41.46569,0,0,-0.06867108,-288.8,-391.9,0
,40.82279,0,0,-0.0444158,-288,-390.3,0
,40.31124,0,0,-0.01439568,-287,-388.3,0
,39.71833,0,0,0,-286.3,-386.8,0
,39.24092,0,0,0.01142127,-285.6,-385.2,0
,38.76655,0,0,0.02150974,-284.7,-383.3,0
,38.20752,0,0,0.02804119,-284,-381.7,0
,37.74339,0,0,0.0270906,-283.3,-379.9,0
,37.17529,0,0,0.02200037,-282.6,-378.4,0
,36.70465,0,0,0.0161742,-281.8,-376.6,0
,36.14845,0,0,0.01304646,-281.2,-375.1,0
,35.69276,0,0,0.0113906,-280.5,-373.7,0
,35.242,0,0,0.009796073,-279.7,-372,0
,34.70699,0,0,0.008600174,-279.1,-370.6,0
,34.26514,0,0,0.008538846,-278.5,-369.2,0
,33.82684,0,0,0.01381307,-277.7,-367.5,0
,33.31731,0,0,0.03288611,-277.1,-366.2,0
,32.89899,0,0,0.0546576,-276.4,-364.6,0
,32.4053,0,0,0.06683124,-275.6,-363.1,0
,31.91861,0,0,0.06689256,-274.9,-361.5,0
,31.43926,0,0,0.06505272,-274.1,-360,0
,30.96933,0,0,0.0480035,-273.5,-358.8,0
,30.57692,0,0,0.02923709,-272.6,-357.1,0
,30.03784,0,0,0.01706346,-272,-356,0
,29.65804,0,0,0.005932401,-271.2,-354.6,0
,29.2035,0,0,0,-270.6,-353.5,0
,28.82794,0,0,-0.005564433,-269.9,-352.4,0
,28.45477,0,0,-0.01123728,-269.2,-351.1,0
,27.99585,0,0,-0.01399705,-268.6,-350,0
,27.62426,0,0,-0.01399705,-267.8,-348.7,0
,27.20258,0,0,-0.0032033,-267.1,-347.5,0
,26.79394,0,0,0.005349784,-266.5,-346.4,0
,26.462,0,0.3921569,0.01884197,-265.8,-345.2,0
,26.0615,0,0.3921569,0.02840916,-265.1,-344,0
,25.7133,0,0.3921569,0.03871229,-264.5,-343,0
,25.41364,0,1.176471,0.04177869,-263.9,-341.8,0
,25.05993,0,1.960784,0.04030682,-263.3,-340.9,0
,24.84328,0,7.450981,0.02702928,-262.6,-339.7,0
,24.66921,0,20.78431,0.008998808,-262,-338.8,0
,24.98739,0,31.76471,0,-261.3,-337.6,0
,25.91163,0,41.96078,-0.002406034,-260.7,-336.6,0
,26.33252,0,50.58824,-0.00252869,-260,-335.4,0
,26.78585,0,61.56863,-0.00252869,-259.2,-334.2,0
,27.21413,0,69.41177,-0.002559355,-258.4,-333,0
,27.66555,0,74.90196,-0.006852323,-257.7,-331.9,0
,28.03432,0,78.03922,-0.01025603,-257,-330.8,0
,28.38246,0,78.03922,-0.01059334,-256.2,-329.5,0
,28.8182,0,73.33334,-0.01059334,-255.5,-328.5,0
,29.16101,0,69.41177,-0.01059334,-254.8,-327.3,0
,29.51777,0,67.84314,-0.01059334,-253.9,-326,0
,29.92289,0,44.31372,-0.01059334,-253.2,-324.9,0
,30.23647,0,0,-0.01059334,-252,-323,0
,30.75998,0,0,-0.01059334,-251.1,-321.6,0
,31.14577,0,0,-0.01037869,-250.4,-320.5,0
,31.47989,0,0,-0.008753495,-249.6,-319.3,0
,31.78897,0,0,-0.006147049,-248.5,-317.6,0
,32.22015,0,0,-0.005809745,-247.8,-316.4,0
,32.53487,0,0,-0.005809745,-246.8,-314.9,0
,32.9027,0,0,-0.005809745,-246,-313.6,0
,33.20266,0,0,-0.005809745,-244.4,-311.1,0
,33.79417,0,0,-0.005809745,-243.4,-309.6,0
,34.12184,0,0,-0.005809745,-242.6,-308.3,0
,34.39793,0,0,-0.005809745,-241.6,-306.7,0
,34.72676,0,0,-0.005809745,-240.7,-305.4,0
,35.00086,0,0,-0.005809745,-239.7,-303.8,0
,35.38491,0,0,-0.005809745,-238.8,-302.5,0
,35.67353,0,0,-0.005809745,-237.9,-301.2,0
,35.83866,0,0,-0.005809745,-236.9,-299.5,0
,36.02284,0,0,-0.005809745,-236,-298.2,0
,36.38255,0,0,-0.005809745,-234.9,-296.5,0
,36.70257,0,0,-0.005809745,-233.8,-294.9,0
,37.12699,0,0,-0.005809745,-232.7,-293.2,0
,37.63871,0,0,-0.005809745,-231.6,-291.5,0
,37.0692,0,0,-0.005809745,-230.5,-289.9,0
,36.48428,0,0,-0.005809745,-229.6,-288.6,0
,36.01957,0,0,-0.005809745,-228.5,-287,0
,35.46652,0,0,-0.006361698,-227.6,-285.7,0
,35.01519,0,0,-0.01019471,-226.8,-284.4,0
,34.56971,0,0,-0.018474,-225.7,-282.9,0
,34.04353,30.98039,0,-0.02552674,-224.9,-281.7,2.0253513192751313
,33.61234,100,0,-0.02807185,-223.9,-280.2,7.93732335844094
,31.80285,100,0,-0.02810252,-223.1,-279.1,17.256963302735745
,30.09718,100,0,-0.02810252,-222.2,-277.8,29.22924934990568
,28.07928,100,0,-0.02810252,-221.6,-276.8,42.884258086335734
,26.40442,100,0,-0.02810252,-220.8,-275.6,57.11574191366425
,24.45681,100,0,-0.02810252,-220.1,-274.6,70.77075065009431
,22.50629,100,0,-0.02810252,-219.6,-273.8,82.74303669726424
,20.91343,100,0,-0.02810252,-219,-272.7,92.06267664155907
,18.70289,100,0,-0.02810252,-218.4,-271.8,97.97464868072487
,16.52438,100,0,-0.02810252,-218,-271.2,100.0
,14.98576,100,0,-0.02810252,-217.7,-270.7,100.0
,13.46367,100,0,-0.02810252,-217.3,-270.1,98.29629131445341
,11.66184,100,0,-0.02810252,-217.1,-269.7,93.30127018922194
,10.19289,100,0,-0.02810252,-216.9,-269.3,85.35533905932738
,8.704392,100,0,-0.02810252,-216.7,-269,75.0
,6.964608,100,0,-0.03288611,-216.5,-268.8,62.940952255126035
,5.534497,100,0,-0.05266444,-216.4,-268.5,50.0
,3.834012,100,0,-0.07333201,-216.3,-268.4,37.059047744873965
,2.433289,100,0,-0.09160779,-216.3,-268.4,25.00000000000001
,1.047972,100,0,-0.109025,-216.3,-268.4,14.644660940672626
,0.001016026,100,0,-0.1305205,-216.3,-268.4,6.698729810778059
,0.000262499,27.05882,0,-0.1509121,-216.3,-268.4,1.70370868554659
,0.000162705,0,0,-0.1665814,-216.3,-268.4,0
,7.21E-05,0,0,-0.1743701,-216.3,-268.4,0
,1.71E-05,0,0,-0.1852559,-216.3,-268.4,0
,1.71E-05,0,0,-0.2111976,-216.3,-268.4,0
,4.41E-06,0,0,-0.2386727,-216.3,-268.4,0
,3.89E-06,0,0,-0.2687848,-216.3,-268.4,0
,1.29E-06,0,0,-0.3098133,-216.3,-268.4,0
,7.30E-07,0,1.176471,-0.3435437,-216.3,-268.4,0
,5.66E-07,0,3.529412,-0.3713561,-216.3,-268.4,0
,0.1003871,0,3.529412,-0.3955806,-216.3,-268.3,0
,0.4240671,0,3.529412,-0.4116487,-216.3,-268.3,0
,0.7974912,0,3.529412,-0.4251715,-216.2,-268.3,0
,1.137771,0,3.529412,-0.4325615,-216.2,-268.2,0
,1.518884,0,0,-0.4325922,-216.2,-268.1,0
,1.844598,0,0,-0.4326229,-216.1,-268.1,0
,1.82644,0,0,-0.4367625,-216.1,-268,0
,1.798764,0,0,-0.4494881,-216.1,-267.9,0
,1.775996,0,0,-0.4683158,-216,-267.8,0
,1.748981,0,0,-0.4876955,-216,-267.8,0
,1.726714,0,0,-0.5021383,-216,-267.7,0
,1.704714,0,11.37255,-0.5058793,-215.9,-267.6,0
,1.678747,0,37.2549,-0.5058793,-215.9,-267.5,0
,2.428438,0,45.09804,-0.5058793,-215.8,-267.4,0
,3.188161,0,45.09804,-0.5058793,-215.7,-267.2,0
,3.814669,0,23.13725,-0.5058793,-215.7,-267.1,0
,4.434713,0,17.64706,-0.5058793,-215.6,-266.8,0
,5.16899,0,14.5098,-0.5075659,-215.5,-266.6,0
,5.773466,0,10.58824,-0.5260562,-215.4,-266.3,0
,6.489618,0,9.019608,-0.5461106,-215.3,-266,0
,7.078541,0,9.019608,-0.5660115,-215.2,-265.7,0
,7.660576,0,9.019608,-0.6001713,-215,-265.2,0
,8.461654,0,7.450981,-0.6170365,-214.9,-264.8,0
,9.025941,0,5.098039,-0.6170365,-214.9,-264.4,0
,9.584567,0,3.529412,-0.6150127,-214.8,-263.9,0
,10.24572,0,2.745098,-0.5889482,-214.7,-263.4,0
,10.79098,0,2.745098,-0.5577935,-214.7,-262.8,0
,11.45094,0,2.745098,-0.5389045,-214.7,-262.3,0
,11.93275,0,2.745098,-0.5380459,-214.7,-261.6,0
,12.47512,0,2.745098,-0.5380459,-214.7,-261,0
,13.25917,0,2.745098,-0.5399164,-214.8,-260.3,0
,13.86004,0,2.745098,-0.5633438,-214.9,-259.7,0
,14.10831,0,1.960784,-0.5949584,-215,-259,0
,14.85563,0,0,-0.619827,-215.2,-258.3,0
,15.58681,0,0,-0.6381334,-215.4,-257.6,0
,15.295,0,0,-0.6496325,-215.7,-257,0
,15.60732,0,0,-0.6538028,-216,-256.2,0
,15.36043,0,0,-0.6528215,-216.4,-255.7,0
,14.63269,0,0,-0.6314793,-216.7,-255.1,0
,14.96798,0,0,-0.5949584,-217.1,-254.6,0
,14.25487,0,0,-0.5588055,-217.6,-254.1,0
,14.59719,0,0,-0.4695424,-218.4,-253.3,0
,13.74922,0,0,-0.3658365,-218.9,-252.8,0
,13.55441,0,0,-0.2439469,-219.5,-252.4,0
,13.36512,0,0,-0.1355801,-220,-252,0
,13.69223,0,0,-0.03052498,-220.5,-251.6,0
,13.04019,0,0,0,-221.1,-251.2,0
,12.85906,0,0,0,-221.5,-250.9,0
,13.15416,0,0,0.001363456,-222.1,-250.5,0
,12.98269,0,0,0.01243318,-222.6,-250.2,0
,12.37811,0,0,0.01942459,-223,-249.9,0
,12.64211,0,0,0.02147908,-223.5,-249.6,0
,12.05064,0,0,0.02147908,-224,-249.2,0
,11.85596,0,4.313725,0.01945525,-224.4,-248.9,0
